WONO,SQKNO,WLSSQI,SEQNO,EDATE,APYM,EMPNO,EMPDP,RETAIL,COST,TYPE,HOURS,WARRCD,LPCODT,LSPRTT,LNCHGT,TAXCD,LAREA,RCDCD,LDATE,LTIME,WLSTAT,WLJBNO,WLIVNO,WLENUS,WLBTNO
ZKR4A,1,6412610,32581150,20180130,201801,TRAGL,58,99,26.15,0,5,,,,,N,0,,20180130,222804,,,,STRUJ,
ZKR4A,1,6412610,32594023,20180201,201802,STRUJ,58,99,26.15,0,1,,,,,N,0,,20180201,155412,,,,STRUJ,
ZKR4A,1,6412610,32620557,20180206,201802,TRAGL,58,99,26.15,0,7,,,,,N,0,,20180206,224159,,,,STRUJ,
ZKR4A,1,6412610,32621772,20180207,201802,FAUVT,54,99,33,0,0.5,,,,,N,0,,20180207,74528,,,,FAUVT,
ZKR4A,1,6412610,32623261,20180207,201802,EPPEW,58,99,26.15,0,2,,,,,N,0,,20180207,120524,,,,DANLN,
ZKR4A,1,6412610,32623264,20180207,201802,TRAGL,58,99,26.15,0,1.5,,,,,N,0,,20180207,120546,,,,DANLN,
ZKR4A,1,6412610,32627527,20180207,201802,TRAGL,58,99,26.15,0,0.5,,,,,N,0,,20180207,225811,,,,STRUJ,
ZKR4A,1,6412610,32628861,20180208,201802,QUICC,54,99,33,0,0.1,,,,,N,0,,20180208,82942,,,,QUICC,
ZKR4A,1,6412610,32644933,20180212,201802,FAUVT,54,99,33.19,1,0.3,,,,,N,0,,20180212,63647,,,,FAUVT,
ZKR4A,1,6412610,32715312,20180223,201802,NAHOA,54,99,33.22,0,0.1,,,,,N,0,,20180223,182202,,,,NAHOA,
ZKR4A,1,6412611,32570902,20180129,201801,STRUJ,58,99,26.15,0,1,,,,,N,0,,20180129,151855,,,,STRUJ,
ZKR4A,1,6412611,32578855,20180130,201801,STRUJ,58,99,26.15,0,1.5,,,,,N,0,,20180130,152230,,,,STRUJ,
ZKR4A,1,6412611,32580932,20180130,201801,DANLN,58,99,26.15,0,6,,,,,N,0,,20180130,194909,,,,STRUJ,
ZKR4A,1,6412611,32581201,20180130,201801,DANLN,58,99,26.15,1,1.8,,,,,N,0,,20180130,223837,,,,LANGM,
ZKR4A,1,6412611,32631730,20180208,201802,WITTY,58,99,26.21,0,6,,,,,N,0,,20180208,150639,,,,SMITA,
ZKR4A,1,6412611,32632850,20180208,201802,SMITA,58,99,26.21,0,2,,,,,N,0,,20180208,160146,,,,SMITA,
ZKR4A,1,6412611,32633960,20180208,201802,SMITA,58,99,26.21,1,6,,,,,N,0,,20180208,190552,,,,SMITA,
ZKR4A,1,6412611,32638178,20180209,201802,FAUVT,54,99,33.19,0,0.5,,,,,N,0,,20180209,140755,,,,FAUVT,
ZKR4A,1,6412611,32642701,20180210,201802,WITTY,58,99,26.21,0,2,,,,,N,0,,20180210,150110,,,,SERVICE,
ZKR4A,1,6412611,32642704,20180210,201802,WITTY,58,99,26.21,0,-2,,,,,N,0,,20180210,150127,,,,SERVICE,
ZKR4A,1,6412611,32642705,20180209,201802,WITTY,58,99,26.21,0,2,,,,,N,0,,20180210,150139,,,,SERVICE,
ZKR4A,1,6412611,32642711,20180210,201802,WITTY,58,0,26.21,1,9,,,,,N,0,T,20180210,150223,,,,SERVICE,
ZKR4A,1,6412611,32643797,20180209,201802,SMITA,58,99,26.21,0,5,,,,,N,0,,20180211,124337,,,,SMITA,
ZKR4A,1,6412611,32643804,20180210,201802,WITTY,58,0,26.21,1,-9,,,,,N,0,T,20180211,124658,,,,SERVICE,
ZKR4A,1,6412611,32643811,20180209,201802,SMITA,58,99,26.21,0,4,,,,,N,0,,20180211,124813,,,,SMITA,
ZKR4A,1,6412611,32643817,20180210,201802,SMITA,58,0,26.21,0,4.5,,,,,N,0,T,20180211,125545,,,,SMITA,
ZKR4A,1,6412611,32643818,20180210,201802,SMITA,58,0,26.21,0,2,,,,,N,0,T,20180211,125546,,,,SMITA,
ZKR4A,1,6412611,32643819,20180210,201802,SMITA,58,0,26.21,0,-4.5,,,,,N,0,T,20180211,125645,,,,SMITA,
ZKR4A,1,6412611,32643822,20180210,201802,SMITA,58,0,26.21,0,-2,,,,,N,0,T,20180211,125715,,,,SMITA,
ZKR4A,1,6412611,32651839,20180121,201801,SMITA,58,99,26.3,0,4,,,,,N,0,,20180213,75512,,,,SMITA,
ZKR4A,1,6412612,32694528,20180220,201802,DANLN,58,99,26.21,0,1,,,,,N,0,,20180220,213518,,,,STRUJ,
ZKR4A,1,6412612,32694674,20180220,201802,DANLN,58,99,26.21,1,0.7,,,,,N,0,,20180220,223828,,,,STRUJ,
ZKR4A,1,6412612,32694675,20180220,201802,EPPEW,58,99,26.21,0,2,,,,,N,0,,20180220,223903,,,,THOOM,
ZKR4A,1,6412612,32694676,20180220,201802,EPPEW,58,99,26.21,1,2,,,,,N,0,,20180220,223904,,,,THOOM,
ZKR4A,1,6412612,32651200,20180213,201802,SCHLS,58,0,26.21,0,1,,,,,N,0,T,20180213,45848,,,,SCHLS,
ZKR4A,1,6412612,32652732,20180213,201802,WILLB,58,0,26.21,0,1.3,,,,,N,0,T,20180213,104858,,,,WILLB,
ZKR4A,1,6412612,32687953,20180219,201802,DANLN,58,99,26.21,0,7,,,,,N,0,,20180219,191016,,,,STRUJ,
ZKR4A,1,6412612,32688218,20180219,201802,DANLN,58,99,26.21,0,0.5,,,,,N,0,,20180219,224156,,,,STRUJ,
ZKR4A,1,6412612,32688219,20180219,201802,DANLN,58,99,26.21,1,1.3,,,,,N,0,,20180219,224157,,,,STRUJ,
ZKR4A,1,6412612,32688235,20180219,201802,EPPEW,58,99,26.21,0,9,,,,,N,0,,20180219,224906,,,,STRUJ,
ZKR4A,1,6412612,32688236,20180219,201802,EPPEW,58,99,26.21,1,1,,,,,N,0,,20180219,224907,,,,STRUJ,
ZKR4A,1,6412612,32690818,20180220,201802,DANLN,58,99,26.21,0,1,,,,,N,0,,20180220,124704,,,,STRUJ,
ZKR4A,1,6412612,32691101,20180213,201802,WILLB,58,0,26.21,0,-1.3,,,,,N,0,T,20180220,132347,,,,WILLB,
ZKR4A,1,6412612,32691103,20180213,201802,SCHLS,58,0,26.21,0,-1,,,,,N,0,T,20180220,132347,,,,SCHLS,
ZKR4A,1,6412612,32691468,20180220,201802,SCHWD,58,99,26.21,0,5,,,,,N,0,,20180220,140236,,,,THOOM,
ZKR4A,1,6412612,32697533,20180221,201802,SCHWD,58,99,26.21,0,10,,,,,N,0,,20180221,130127,,,,THOOM,
ZKR4A,1,6412612,32699489,20180221,201802,HEJON,58,99,26.21,0,2,,,,,N,0,,20180221,152922,,,,LANGM,
ZKR4A,1,6412612,32701540,20180221,201802,DANLN,58,99,26.21,0,1,,,,,N,0,,20180221,222413,,,,THOOM,
ZKR4A,1,6412612,32702226,20180222,201802,WILLB,58,99,26.21,0,1.3,,,,,N,0,,20180222,53506,,,,WILLB,
ZKR4A,1,6412612,32708171,20180222,201802,DANLN,58,99,26.11,0,1,,,,,N,0,,20180222,211112,,,,STRUJ,
ZKR4A,1,6412612,32708407,20180222,201802,EPPEW,58,99,26.11,0,0.8,,,,,N,0,,20180222,224346,,,,SERVICE,
ZKR4A,1,6412612,32711716,20180223,201802,SCHWD,58,99,26.11,0,4.8,,,,,N,0,,20180223,133418,,,,THOOM,
ZKR4A,1,6412612,32718160,20180225,201802,SCHWD,58,99,26.11,3,5,,,,,N,0,,20180225,193238,,,,PERRE,
ZKR4A,1,6412613,32529572,20180120,201801,WEIGA,119,99,28.82,0,2.1,,,,,N,0,,20180121,111645,,,,WEIGA,
ZKR4A,1,6412613,32530375,20180121,201801,WEIGA,119,99,28.82,0,2.4,,,,,N,0,,20180121,170724,,,,WEIGA,
ZKR4A,1,6412613,32691612,20180220,201802,ESSIM,119,99,28.88,0,1,,,,,N,0,,20180220,141619,,,,ESSIM,
ZKR4A,1,6412613,32704442,20180222,201802,BELAD,119,99,28.98,0,0.8,,,,,N,0,,20180222,130502,,,,SERVICE,
ZKR4A,1,6412613,32713818,20180223,201802,BELAD,119,99,28.98,0,3.2,,,,,N,0,,20180223,152750,,,,SERVICE,
ZKR4A,1,6412613,32715536,20180223,201802,WEIGA,119,99,28.98,0,1.7,,,,,N,0,,20180223,200504,,,,SMITA,
ZKR4A,1,6412613,32716445,20180224,201802,LARUE,119,99,28.98,0,0.3,,,,,N,0,,20180224,144837,,,,SERVICE,
ZKR4A,1,6412614,32529341,20180121,201801,SMITA,58,99,26.3,0,1.5,,,,,Y,0,,20180121,75319,,,,SMITA,
ZKR4A,1,6412614,32530659,20180120,201801,MIRAJ,58,99,26.3,0,1,,,,,Y,0,,20180121,191402,,,,SERVICE,
ZKR4A,1,6412614,32530661,20180120,201801,MIRAJ,58,99,26.3,0,1,,,,,N,0,,20180121,191403,,,,SERVICE,
ZKR4A,1,6412614,32699548,20180221,201802,GOERM,58,99,26.21,0,0.5,,,,,N,0,,20180221,153135,,,,GOERM,
ZKR4A,1,6412614,32706924,20180222,201802,STRUJ,58,0,26.11,0,5,,,,,N,0,T,20180222,160312,,,,STRUJ,
ZKR4A,1,6412614,32709449,20180222,201802,STRUJ,58,0,26.11,0,-5,,,,,N,0,T,20180223,73403,,,,STRUJ,
ZKR4A,1,6412614,32709451,20180222,201802,STRUJ,58,99,26.11,0,3,,,,,N,0,,20180223,73403,,,,STRUJ,
ZKR4A,1,6412615,32716235,20180224,201802,STRUJ,58,99,26.11,1,2,,,,,N,0,,20180224,123700,,,,STRUJ,
ZKR4A,1,6412616,32451707,20180105,201801,HAMRM,54,99,0,0,1.3,,,,,N,0,,20180105,154500,,,,HAMRM,
ZKR4A,1,6412616,32457991,20180108,201801,BOWEX,54,99,0,0,0.4,,,,,N,0,,20180108,84335,,,,BOWEX,
ZKR4A,1,6412616,32463932,20180109,201801,BOWEX,54,99,0,0,1.2,,,,,N,0,,20180109,90730,,,,BOWEX,
ZKR4A,1,6412616,32465156,20180109,201801,HAMRM,54,99,0,0,3.2,,,,,N,0,,20180109,132341,,,,HAMRM,
ZKR4A,1,6412616,32693932,20180220,201802,CHURA,54,99,33.19,0,0.1,,,,,N,0,,20180220,172950,,,,CHURA,
ZKR4A,1,6412616,32534426,20180122,201801,FAUVT,54,99,33,0,1.7,,,,,N,0,,20180122,151802,,,,FAUVT,
ZKR4A,1,6412616,32534434,20180122,201801,FAUVT,54,99,33,0,1.2,,,,,N,0,,20180122,151815,,,,FAUVT,
ZKR4A,1,6412616,32535763,20180122,201801,CLOJE,54,99,33,0,0.1,,,,,N,0,,20180122,192926,,,,CLOJE,
ZKR4A,1,6412616,32537673,20180123,201801,FAUVT,54,99,33,1,0.3,,,,,N,0,,20180123,94936,,,,FAUVT,
ZKR4A,1,6412616,32537674,20180123,201801,FAUVT,54,99,33,0,1.6,,,,,N,0,,20180123,94937,,,,FAUVT,
ZKR4A,1,6412616,32539954,20180123,201801,FAUVT,54,99,33,0,1.5,,,,,N,0,,20180123,150133,,,,FAUVT,
ZKR4A,1,6412616,32540302,20180123,201801,FAUVT,54,99,33,0,1.2,,,,,N,0,,20180123,152130,,,,FAUVT,
ZKR4A,1,6412616,32545395,20180124,201801,FAUVT,54,99,33,1,0.2,,,,,N,0,,20180124,112424,,,,FAUVT,
ZKR4A,1,6412616,32546794,20180124,201801,FAUVT,54,99,33,1,0.3,,,,,N,0,,20180124,142242,,,,FAUVT,
ZKR4A,1,6412616,32546795,20180124,201801,FAUVT,54,99,33,0,0.7,,,,,N,0,,20180124,142243,,,,FAUVT,
ZKR4A,1,6412616,32551117,20180125,201801,QUICC,54,99,33,0,0.1,,,,,N,0,,20180125,71856,,,,QUICC,
ZKR4A,1,6412616,32552206,20180125,201801,FAUVT,54,99,33,0,1.2,,,,,N,0,,20180125,110240,,,,FAUVT,
ZKR4A,1,6412616,32554202,20180125,201801,FAUVT,54,0,33,0,0.3,,,,,N,0,T,20180125,145612,,,,FAUVT,
ZKR4A,1,6412616,32554203,20180125,201801,FAUVT,54,99,33,0,0.8,,,,,N,0,,20180125,145613,,,,FAUVT,
ZKR4A,1,6412616,32554456,20180125,201801,FAUVT,54,99,33,1,0.3,,,,,N,0,,20180125,151251,,,,FAUVT,
ZKR4A,1,6412616,32565232,20180127,201801,NAHOA,54,99,33,0,0.2,,,,,N,0,,20180127,154951,,,,NAHOA,
ZKR4A,1,6412616,32565239,20180127,201801,NAHOA,54,99,33,0,0.2,,,,,N,0,,20180127,155124,,,,NAHOA,
ZKR4A,1,6412616,32570810,20180129,201801,FAUVT,54,99,33,0,1,,,,,N,0,,20180129,151140,,,,FAUVT,
ZKR4A,1,6412616,32570854,20180129,201801,QUICC,54,99,33,0,0.1,,,,,N,0,,20180129,151447,,,,QUICC,
ZKR4A,1,6412616,32574610,20180130,201801,HAMRM,54,99,33,0,1.2,,,,,N,0,,20180130,83524,,,,HAMRM,
ZKR4A,1,6412616,32576501,20180130,201801,FAUVT,54,99,33,0,0.9,,,,,N,0,,20180130,111231,,,,FAUVT,
ZKR4A,1,6412616,32590795,20180201,201802,FAUVT,54,99,33,1,0.3,,,,,N,0,,20180201,102922,,,,FAUVT,
ZKR4A,1,6412616,32590826,20180125,201801,FAUVT,54,0,33,0,-0.3,,,,,N,0,T,20180201,103850,,,,FAUVT,
ZKR4A,1,6412616,32610060,20180205,201802,HAMRM,54,99,33,0,0.2,,,,,N,0,,20180205,130303,,,,HAMRM,
ZKR4A,1,6412616,32614393,20180205,201802,FAUVT,54,0,33,0,0.2,,,,,N,0,T,20180206,55801,,,,FAUVT,
ZKR4A,1,6412616,32614398,20180205,201802,FAUVT,54,0,33,0,-0.2,,,,,N,0,T,20180206,55915,,,,FAUVT,
ZKR4A,1,6412616,32623974,20180207,201802,FAUVT,54,99,33,0,0.8,,,,,N,0,,20180207,134936,,,,FAUVT,
ZKR4A,1,6412616,32644916,20180212,201802,FAUVT,54,99,33.19,1,1,,,,,N,0,,20180212,63044,,,,FAUVT,
ZKR4A,1,6412616,32645098,20180212,201802,FAUVT,54,99,33.19,1,0.3,,,,,N,0,,20180212,65551,,,,FAUVT,
ZKR4A,1,6412616,32665985,20180215,201802,HAMRM,54,99,33.19,0,0.3,,,,,N,0,,20180215,105518,,,,HAMRM,
ZKR4A,1,6412616,32686143,20180219,201802,FAUVT,54,99,33.19,0,0.4,,,,,N,0,,20180219,150610,,,,FAUVT,
ZKR4A,1,6412616,32695585,20180222,201802,PATOD,54,99,33.19,0,0.2,,,,,N,0,,20180221,65922,,,,PATOD,
ZKR4A,1,6412616,32716327,20180224,201802,NAHOA,54,99,33.22,0,0.2,,,,,N,0,,20180224,135328,,,,NAHOA,
