WONO,SQKNO,WLSSQI,SEQNO,EDATE,APYM,EMPNO,EMPDP,RETAIL,COST,TYPE,HOURS,TAXCD,LAREA,RCDCD,LDATE,LTIME,WLENUS
Y8ANA,1,5335054,28209550,20150807,201508,BOWEX,54,105,30.86,0,0.1,N,0,,20150807,113756,BOWEX
Y8ANA,1,5335054,28209604,20150807,201508,BOWEX,54,105,30.86,0,0.1,N,0,,20150807,114639,BOWEX
Y8ANA,1,5335054,27728719,20150428,201504,VEIKD,54,105,30.64,0,0.3,N,0,,20150428,210558,VEIKD
Y8ANA,1,5335054,27728914,20150428,201504,OBRIT,54,105,30.64,0,0.6,N,0,,20150428,221807,OBRIT
Y8ANA,1,5335054,27728918,20150428,201504,OBRIT,54,105,30.64,0,0.3,N,0,,20150428,221900,OBRIT
Y8ANA,1,5335054,27667011,20150415,201504,HURDA,58,105,24.43,0,2,N,0,,20150415,160415,HURDA
Y8ANA,1,5335054,27672796,20150416,201504,HURDA,58,105,24.43,0,1.5,N,0,,20150416,154132,HURDA
Y8ANA,1,5335054,27675883,20150417,201504,DORWN,58,105,24.43,0,1,N,0,,20150417,85836,LEPHU
Y8ANA,1,5335054,27676919,20150417,201504,GOERM,58,105,24.43,0,1,N,0,,20150417,115316,GOERM
Y8ANA,1,5335054,27684367,20150419,201504,SMITA,58,105,24.43,0,8.5,N,0,,20150419,190942,SERVICE
Y8ANA,1,5335054,27684374,20150419,201504,FENSG,58,105,24.43,0,1,N,0,,20150419,191407,FENSG
Y8ANA,1,5335054,27684375,20150419,201504,FENSG,58,105,24.43,0,1,N,0,,20150419,191408,FENSG
Y8ANA,1,5335054,27684419,20150419,201504,BEECM,58,105,24.43,0,3.6,N,0,,20150419,193014,SERVICE
Y8ANA,1,5335054,27684423,20150419,201504,RANGJ,58,105,24.43,0,3,N,0,,20150419,193310,RANGJ
Y8ANA,1,5335054,27684424,20150419,201504,RANGJ,58,105,24.43,0,3,N,0,,20150419,193311,RANGJ
Y8ANA,1,5335054,27688123,20150420,201504,DORWN,58,105,24.43,0,7,N,0,,20150420,151650,SERVICE
Y8ANA,1,5335054,27688124,20150420,201504,DORWN,58,105,24.43,1,0.5,N,0,,20150420,151651,SERVICE
Y8ANA,1,5335054,27688669,20150420,201504,RYANZ,58,105,24.43,0,2,Y,0,,20150420,154240,RYANZ
Y8ANA,1,5335054,27688670,20150420,201504,RYANZ,58,105,24.43,0,4,N,0,,20150420,154241,RYANZ
Y8ANA,1,5335054,27688761,20150420,201504,HURDA,58,105,24.43,0,2.5,N,0,,20150420,155139,RYANZ
Y8ANA,1,5335054,27688827,20150420,201504,JIMEL,58,105,24.43,0,2.5,N,0,,20150420,155809,SERVICE
Y8ANA,1,5335054,27688832,20150420,201504,JIMEL,58,105,24.43,0,-0.4,N,0,,20150420,155841,SERVICE
Y8ANA,1,5335054,27690106,20150420,201504,HAROR,58,105,24.43,0,10,N,0,,20150420,230009,RYANZ
Y8ANA,1,5335054,27690747,20150421,201504,MCCLT,58,105,24.43,0,12,N,0,,20150421,70401,SERVICE
Y8ANA,1,5335054,27690870,20150421,201504,WELCU,58,105,24.43,0,11,N,0,,20150421,72701,SERVICE
Y8ANA,1,5335054,27690937,20150421,201504,GOULS,58,105,24.43,0,7,N,0,,20150421,73554,GOULS
Y8ANA,1,5335054,27692119,20150420,201504,STAMM,58,105,24.43,0,10,N,0,,20150421,125202,SERVICE
Y8ANA,1,5335054,27692238,20150421,201504,HAROR,58,105,24.43,0,0.5,N,0,,20150421,131419,SERVICE
Y8ANA,1,5335054,27693957,20150421,201504,MARJY,58,105,24.43,0,6.8,N,0,,20150421,152226,SERVICE
Y8ANA,1,5335054,27694011,20150421,201504,MCCAX,58,105,24.43,0,8,N,0,,20150421,152401,SERVICE
Y8ANA,1,5335054,27694163,20150421,201504,WALLB,58,105,24.43,0,6.5,N,0,,20150421,152802,SERVICE
Y8ANA,1,5335054,27694177,20150421,201504,FOWMA,58,105,24.43,0,3.5,N,0,,20150421,152835,SERVICE
Y8ANA,1,5335054,27694299,20150421,201504,JIMEL,58,105,24.43,0,8,N,0,,20150421,153307,
Y8ANA,1,5335054,27694511,20150421,201504,DORWN,58,105,24.43,0,8,N,0,,20150421,154854,SERVICE
Y8ANA,1,5335054,27694512,20150421,201504,DORWN,58,105,24.43,1,0.4,N,0,,20150421,154855,SERVICE
Y8ANA,1,5335054,27694590,20150421,201504,RYANZ,58,105,24.43,0,7,N,0,,20150421,155651,SERVICE
Y8ANA,1,5335054,27695956,20150421,201504,THOMD,58,105,24.43,0,2,N,0,,20150421,224807,SERVICE
Y8ANA,1,5335054,27696020,20150421,201504,STAMM,58,105,24.43,0,9.5,N,0,,20150421,230029,SERVICE
Y8ANA,1,5335054,27696028,20150421,201504,JAMER,58,105,24.43,0,10,N,0,,20150421,230156,SERVICE
Y8ANA,1,5335054,27696246,20150422,201504,WELCU,58,105,24.43,0,5.5,N,0,,20150422,1818,SERVICE
Y8ANA,1,5335054,27696542,20150422,201504,MCCLT,58,105,24.43,0,12,N,0,,20150422,62847,MCCLT
Y8ANA,1,5335054,27696691,20150422,201504,GOULS,58,105,24.43,0,7,N,0,,20150422,70412,GOULS
Y8ANA,1,5335054,27698603,20150422,201504,SIDBR,58,105,24.34,0,6.9,N,0,,20150422,134301,SIDBR
Y8ANA,1,5335054,27699669,20150422,201504,WALLB,58,105,24.34,0,6.1,N,0,,20150422,150933,SERVICE
Y8ANA,1,5335054,27699950,20150422,201504,MARJY,58,105,24.34,0,8,N,0,,20150422,152523,SERVICE
Y8ANA,1,5335054,27700186,20150422,201504,JIMEL,58,105,24.34,0,8,N,0,,20150422,153330,
Y8ANA,1,5335054,27700210,20150422,201504,FOWMA,58,105,24.34,0,8,N,0,,20150422,153458,SERVICE
Y8ANA,1,5335054,27700212,20150422,201504,FOWMA,58,105,24.34,1,0.4,N,0,,20150422,153459,SERVICE
Y8ANA,1,5335054,27700634,20150422,201504,DORWN,58,105,24.34,0,6.7,N,0,,20150422,160046,SERVICE
Y8ANA,1,5335054,27700635,20150422,201504,DORWN,58,105,24.34,1,0.6,N,0,,20150422,160047,SERVICE
Y8ANA,1,5335054,27700673,20150422,201504,RYANZ,58,105,24.34,0,6,N,0,,20150422,160345,RYANZ
Y8ANA,1,5335054,27701546,20150422,201504,NIEHD,58,105,24.34,0,0.6,N,0,,20150422,204011,NIEHD
Y8ANA,1,5335054,27701615,20150422,201504,RHOAZ,58,105,24.34,0,12,N,0,,20150422,211242,RYANZ
Y8ANA,1,5335054,27701846,20150422,201504,THOMD,58,105,24.34,0,9.5,N,0,,20150422,222431,SERVICE
Y8ANA,1,5335054,27701869,20150422,201504,OBRIT,54,105,30.64,0,0.4,N,0,,20150422,223141,OBRIT
Y8ANA,1,5335054,27701947,20150422,201504,HAROR,58,105,24.34,0,1,N,0,,20150422,225134,
Y8ANA,1,5335054,27701961,20150422,201504,JAMER,58,105,24.34,0,10,N,0,,20150422,230519,SERVICE
Y8ANA,1,5335054,27701987,20150422,201504,STAMM,58,105,24.34,0,5,N,0,,20150422,231134,SERVICE
Y8ANA,1,5335054,27702173,20150422,201504,HOESI,58,105,24.34,0,6,N,0,,20150423,1729,SERVICE
Y8ANA,1,5335054,27702328,20150423,201504,RHOAZ,58,105,24.34,0,2.8,N,0,,20150423,35322,SERVICE
Y8ANA,1,5335054,27702635,20150423,201504,MCCLT,58,105,24.34,0,12,N,0,,20150423,65652,SERVICE
Y8ANA,1,5335054,27702654,20150423,201504,GOULS,58,105,24.34,0,4,N,0,,20150423,70251,GOULS
Y8ANA,1,5335054,27706706,20150423,201504,DORWN,58,105,24.34,0,1,N,0,,20150423,160449,SERVICE
Y8ANA,1,5335054,27706722,20150422,201504,HURDA,58,105,24.34,0,8,N,0,,20150423,160627,HURDA
Y8ANA,1,5335054,27706750,20150423,201504,HURDA,58,105,24.34,0,7.5,N,0,,20150423,160747,HURDA
Y8ANA,1,5335054,27706798,20150421,201504,HURDA,58,105,24.34,0,6.8,N,0,,20150423,161147,HURDA
Y8ANA,1,5335054,27706870,20150423,201504,RYANZ,58,105,24.34,0,7,N,0,,20150423,162130,DORWN
Y8ANA,1,5335054,27706871,20150423,201504,RYANZ,58,105,24.34,1,1.5,N,0,,20150423,162131,DORWN
Y8ANA,1,5335054,27706984,20150423,201504,FOWMA,58,105,24.34,0,1.5,N,0,,20150423,163708,SERVICE
Y8ANA,1,5335054,27707040,20150423,201504,OBRIT,54,105,30.64,0,0.4,N,0,,20150423,164353,OBRIT
Y8ANA,1,5335054,27707518,20150423,201504,VEIKD,54,105,30.64,0,0.4,N,0,,20150423,194240,VEIKD
Y8ANA,1,5335054,27707668,20150423,201504,OBRIT,54,105,30.64,0,0.3,N,0,,20150423,210755,OBRIT
Y8ANA,1,5335054,27707887,20150423,201504,STAMM,58,105,24.34,0,4,N,0,,20150423,222408,SERVICE
Y8ANA,1,5335054,27707952,20150423,201504,JAMER,58,105,24.34,0,10,N,0,,20150423,225656,DORWN
Y8ANA,1,5335054,27708009,20150423,201504,THOMD,58,105,24.34,0,10.5,N,0,,20150423,231858,DORWN
Y8ANA,1,5335054,27708037,20150423,201504,OBRIT,54,105,30.64,0,0.7,N,0,,20150423,233633,OBRIT
Y8ANA,1,5335054,27708731,20150424,201504,SIDBR,58,105,24.34,0,1,N,0,,20150424,72354,SERVICE
Y8ANA,1,5335054,27710891,20150424,201504,HURDA,58,105,24.34,0,6.5,N,0,,20150424,133032,HURDA
Y8ANA,1,5335054,27711031,20150424,201504,JIMEL,58,105,24.34,0,6.8,N,0,,20150424,135024,SERVICE
Y8ANA,1,5335054,27711329,20150424,201504,RYANZ,58,105,24.34,0,7,N,0,,20150424,141328,MARJY
Y8ANA,1,5335054,27712677,20150424,201504,MARJY,58,105,24.34,0,1.5,N,0,,20150424,152330,MARJY
Y8ANA,1,5335054,27712678,20150424,201504,MARJY,58,105,24.34,1,0.2,N,0,,20150424,152331,MARJY
Y8ANA,1,5335054,27714353,20150424,201504,OBRIT,54,105,30.64,0,1.2,N,0,,20150424,215608,SERVICE
Y8ANA,1,5335054,27714355,20150424,201504,JAMER,58,105,24.34,0,9,N,0,,20150424,215643,MARJY
Y8ANA,1,5335054,27716373,20150426,201504,SMITA,58,105,24.34,0,2.5,N,0,,20150426,154332,FENSG
Y8ANA,1,5335054,27716710,20150426,201504,BEECM,58,105,24.34,0,4,N,0,,20150426,191758,SERVICE
Y8ANA,1,5335054,27716711,20150426,201504,BEECM,58,105,24.34,0,4,N,0,,20150426,191759,SERVICE
Y8ANA,1,5335054,27716717,20150426,201504,SMITA,58,105,24.34,0,1.8,N,0,,20150426,192017,SMITA
Y8ANA,1,5335054,27716792,20150426,201504,FENSG,58,105,24.34,0,1.5,N,0,,20150426,194616,FENSG
Y8ANA,1,5335054,27716793,20150426,201504,FENSG,58,105,24.34,0,1.5,N,0,,20150426,194617,FENSG
Y8ANA,1,5335054,27718504,20150427,201504,SIDBR,58,105,24.34,0,6,N,0,,20150427,114441,SIDBR
Y8ANA,1,5335054,27719608,20150427,201504,SPEVG,58,105,24.34,0,1,N,0,,20150427,134057,SPEVG
Y8ANA,1,5335054,27719669,20150427,201504,SIDBR,58,105,24.34,0,2,N,0,,20150427,134744,SIDBR
Y8ANA,1,5335054,27721069,20150427,201504,MARJY,58,105,24.34,0,8,N,0,,20150427,152438,SERVICE
Y8ANA,1,5335054,27721150,20150427,201504,HURDA,58,105,24.34,0,7.5,N,0,,20150427,152809,HURDA
Y8ANA,1,5335054,27721217,20150427,201504,RYANZ,58,105,24.34,0,8,N,0,,20150427,153034,SERVICE
Y8ANA,1,5335054,27721378,20150427,201504,JIMEL,58,105,24.34,0,8.2,N,0,,20150427,153954,
Y8ANA,1,5335054,27725012,20150428,201504,SIDBR,58,105,24.34,0,6,N,0,,20150428,120858,SERVICE
Y8ANA,1,5335054,27726978,20150428,201504,MARJY,58,105,24.34,0,8,N,0,,20150428,151730,SERVICE
Y8ANA,1,5335054,27727363,20150428,201504,JIMEL,58,105,24.34,0,8.2,N,0,,20150428,153835,
Y8ANA,1,5335054,27729085,20150428,201504,THOMD,58,105,24.34,0,8,N,0,,20150428,230118,SERVICE
Y8ANA,1,5335054,27729132,20150428,201504,OBRIT,54,105,30.64,0,0.3,N,0,,20150428,231611,OBRIT
Y8ANA,1,5335054,27732399,20150429,201504,RYANZ,58,105,24.34,0,7,N,0,,20150429,141621,RYANZ
Y8ANA,1,5335054,27733523,20150429,201504,MARJY,58,105,24.34,0,8,N,0,,20150429,152550,DORWN
Y8ANA,1,5335054,27733642,20150429,201504,HURDA,58,105,24.34,0,7,N,0,,20150429,153137,HURDA
Y8ANA,1,5335054,27733751,20150429,201504,JIMEL,58,105,24.34,0,8,N,0,,20150429,153650,
Y8ANA,1,5335054,27735035,20150429,201504,OBRIT,54,105,30.64,0,0.4,N,0,,20150429,214646,SERVICE
Y8ANA,1,5335054,27735104,20150429,201504,VEIKD,54,105,30.64,0,0.4,N,0,,20150429,221151,VEIKD
Y8ANA,1,5335054,27735266,20150429,201504,THOMD,58,105,24.34,0,3,N,0,,20150429,230051,SERVICE
Y8ANA,1,5335054,27735314,20150429,201504,STAMM,58,105,24.34,0,8.5,N,0,,20150429,231235,SERVICE
Y8ANA,1,5335054,27735333,20150429,201504,VEIKD,54,105,30.64,0,0.3,N,0,,20150429,231802,VEIKD
Y8ANA,1,5335054,27735524,20150429,201504,OBRIT,54,105,30.64,0,0.3,N,0,,20150430,1539,OBRIT
Y8ANA,1,5335054,27740428,20150430,201504,MARJY,58,105,24.34,0,8,N,0,,20150430,153136,SERVICE
Y8ANA,1,5335054,27740563,20150430,201504,HURDA,58,105,24.34,0,4.5,N,0,,20150430,153705,HURDA
Y8ANA,1,5335054,27740672,20150430,201504,JIMEL,58,105,24.34,0,8.2,N,0,,20150430,154208,
Y8ANA,1,5335054,27740959,20150430,201504,DORWN,58,105,24.34,0,0.4,N,0,,20150430,160558,SERVICE
Y8ANA,1,5335054,27740960,20150430,201504,DORWN,58,105,24.34,0,0.8,N,0,,20150430,160559,SERVICE
Y8ANA,1,5335054,27744085,20150501,201505,MARJY,58,105,24.34,0,3.7,N,0,,20150501,102849,MARJY
Y8ANA,1,5335054,27744192,20150428,201505,HURDA,58,105,24.34,0,7,N,0,,20150501,104827,HURDA
Y8ANA,1,5335054,27744203,20150501,201505,HURDA,58,105,24.34,0,2.7,N,0,,20150501,105130,HURDA
Y8ANA,1,5335054,27745618,20150501,201505,DORWN,58,105,24.34,0,5.7,N,0,,20150501,133913,SERVICE
Y8ANA,1,5335054,27745670,20150501,201505,JIMEL,58,105,24.34,0,6.5,N,0,,20150501,134312,
Y8ANA,1,5335054,27745837,20150501,201505,RYANZ,58,105,24.34,0,7,N,0,,20150501,135532,SERVICE
Y8ANA,1,5335054,27747014,20150501,201505,SWEED,54,105,30.64,0,0.3,N,0,,20150501,150949,SWEED
Y8ANA,1,5335054,27749135,20150501,201505,THOMD,58,105,24.34,0,2.5,N,0,,20150501,202818,SERVICE
Y8ANA,1,5335054,27752499,20150430,201505,CALWJ,58,105,24.34,0,0.5,N,0,,20150504,64059,SERVICE
Y8ANA,1,5335054,27755502,20150504,201505,DORWN,58,105,24.34,0,8,N,0,,20150504,145616,SERVICE
Y8ANA,1,5335054,27756792,20150504,201505,HURDA,58,105,24.34,0,5.1,N,0,,20150504,163126,HURDA
Y8ANA,1,5335054,27762337,20150505,201505,HURDA,58,105,24.42,0,2,N,0,,20150505,160901,HURDA
Y8ANA,1,5335054,27763112,20150505,201505,OBRIT,54,105,30.83,0,0.2,N,0,,20150505,211025,OBRIT
Y8ANA,1,5335054,27764674,20150505,201505,DORWN,58,105,24.42,0,5.5,N,0,,20150506,83922,SERVICE
Y8ANA,1,5335054,27766746,20150506,201505,DORWN,58,105,24.42,0,2.7,N,0,,20150506,132644,DORWN
Y8ANA,1,5335054,27768898,20150506,201505,SPEVG,58,105,24.42,0,2.5,N,0,,20150506,154520,SERVICE
Y8ANA,1,5335054,27769019,20150506,201505,DORWN,58,105,24.42,0,0.8,N,0,,20150506,155436,DORWN
Y8ANA,1,5335054,27769020,20150506,201505,DORWN,58,105,24.42,0,0.5,N,0,,20150506,155437,DORWN
Y8ANA,1,5335054,27772544,20150507,201505,DORWN,58,105,24.42,0,0.8,N,0,,20150507,112429,SERVICE
Y8ANA,1,5335054,27773116,20150507,201505,MARJY,58,105,24.42,0,1,N,0,,20150507,130527,SERVICE
Y8ANA,1,5335054,27774797,20150507,201505,DORWN,58,105,24.42,0,0.5,N,0,,20150507,152333,DORWN
Y8ANA,1,5335054,27774937,20150507,201505,SMIAL,58,105,24.42,0,8,N,0,,20150507,153138,SERVICE
Y8ANA,1,5335054,27776844,20150507,201505,OBRIT,54,105,30.83,0,0.4,N,0,,20150508,1305,OBRIT
Y8ANA,1,5335054,27778831,20150507,201505,HURDA,58,105,24.42,0,1,N,0,,20150508,113858,HURDA
Y8ANA,1,5335054,27779849,20150508,201505,SMIAL,58,105,24.42,0,1.5,N,0,,20150508,135634,SERVICE
Y8ANA,1,5335054,27779927,20150505,201505,JIMEL,58,105,24.42,0,3,N,0,,20150508,140234,SERVICE
Y8ANA,1,5335054,27780427,20150508,201505,OBRIT,54,105,30.83,0,1.4,N,0,,20150508,142911,SERVICE
Y8ANA,1,5335054,27780938,20150508,201505,DORWN,58,105,24.42,0,0.8,N,0,,20150508,150454,DORWN
Y8ANA,1,5335054,27787068,20150511,201505,LEPHU,58,105,24.42,0,3.2,N,0,,20150511,122622,LEPHU
Y8ANA,1,5335054,27788574,20150511,201505,LEPHU,58,105,24.42,0,2.5,N,0,,20150511,150919,LEPHU
Y8ANA,1,5335054,27794854,20150512,201505,LEPHU,58,105,24.42,0,4,N,0,,20150512,152739,LEPHU
Y8ANA,1,5335054,27800897,20150513,201505,LEPHU,58,105,24.42,0,2,N,0,,20150513,152038,LEPHU
Y8ANA,1,5335054,27801347,20150513,201505,HURDA,58,105,24.42,0,2.3,N,0,,20150513,154607,HURDA
Y8ANA,1,5335054,27802362,20150513,201505,JAMER,58,105,24.42,0,0.5,N,0,,20150513,183729,HURDA
Y8ANA,1,5335054,27802684,20150513,201505,FIXCA,107,105,30.42,0,7.7,N,0,,20150513,211817,FIXCA
Y8ANA,1,5335054,27811642,20150515,201505,SWEED,54,105,30.83,0,0.3,N,0,,20150515,110247,HURDA
Y8ANA,1,5335054,27814966,20150515,201505,HURDA,58,105,24.42,0,1,N,0,,20150515,153803,HURDA
Y8ANA,1,5335054,27821301,20150518,201505,MARJY,58,105,24.42,0,0.4,N,0,,20150518,123603,MARJY
Y8ANA,1,5335054,27821328,20150518,201505,FAUVT,54,105,30.83,0,0.3,N,0,,20150518,124223,FAUVT
Y8ANA,1,5335054,27823176,20150518,201505,HURDA,58,105,24.42,0,6.3,N,0,,20150518,152835,HURDA
Y8ANA,1,5335054,27882313,20150601,201506,BOWEX,54,105,30.78,0,0.1,N,0,,20150601,113323,BOWEX
Y8ANA,1,5335054,27902423,20150604,201506,RYANZ,58,105,24.45,0,1,N,0,,20150604,153002,SERVICE
Y8ANA,1,5335054,27925406,20150605,201506,HURDA,58,105,24.45,0,0.5,N,0,,20150609,142322,HURDA
Y8ANA,1,5335054,27942195,20150605,201506,RYANZ,58,105,24.45,0,0.8,N,0,,20150612,73924,HURDA
Y8ANA,1,5335054,27946934,20150612,201506,HURDA,58,105,24.45,0,2.5,N,0,,20150612,155746,HURDA
Y8ANA,1,5335054,27948291,20150612,201506,OBRIT,54,105,30.85,0,0.3,N,0,,20150612,205400,
Y8ANA,1,5335054,27948321,20150612,201506,OBRIT,54,105,30.85,0,0.7,N,0,,20150612,212727,OBRIT
Y8ANA,1,5335054,27948432,20150612,201506,JAMER,58,105,24.45,0,4.5,N,0,,20150612,225912,SERVICE
Y8ANA,1,5335054,27948440,20150612,201506,JAMER,58,105,24.45,1,0.1,N,0,,20150612,231826,SERVICE
Y8ANA,1,5335054,27948441,20150612,201506,JAMER,58,105,24.45,1,0.1,N,0,,20150612,231846,SERVICE
Y8ANA,1,5335054,27954474,20150615,201506,GALDB,58,105,24.45,0,0.3,N,0,,20150615,153204,SERVICE
Y8ANA,1,5335054,27954545,20150615,201506,HURDA,58,105,24.45,0,1.5,N,0,,20150615,153551,HURDA
Y8ANA,1,5335054,27959337,20150616,201506,GALDB,58,105,24.45,0,1.5,N,0,,20150616,145202,HURDA
Y8ANA,1,5335054,27962341,20150615,201506,HURDA,58,105,24.45,0,0.8,N,0,,20150617,71934,HURDA
Y8ANA,1,5335054,27966172,20150617,201506,CALWJ,58,105,24.56,0,0.5,N,0,,20150617,152826,SERVICE
Y8ANA,1,5335054,27967778,20150617,201506,HAROR,58,105,24.56,0,6,N,0,,20150617,221722,SERVICE
Y8ANA,1,5335054,27968752,20150617,201506,CALWJ,58,105,24.56,0,0.5,N,0,,20150618,70000,SERVICE
Y8ANA,1,5335054,27968759,20150617,201506,CALWJ,58,105,24.56,0,-0.5,N,0,,20150618,70037,SERVICE
Y8ANA,1,5335054,28006268,20150625,201506,SPEVG,58,105,24.56,0,3,N,0,,20150625,154944,SPEVG
Y8ANA,1,5335054,28017902,20150619,201506,HURDA,58,105,24.56,0,0.2,N,0,,20150628,185754,SERVICE
Y8ANA,1,5335054,28027983,20150630,201506,DUNEC,54,105,30.78,0,1.5,N,0,,20150630,150703,DUNEC
Y8ANA,1,5335054,28028197,20150629,201506,HURDA,58,105,24.76,0,1,N,0,,20150630,151912,SERVICE
Y8ANA,1,5335054,28028550,20150630,201506,HURDA,58,105,24.76,0,0.6,N,0,,20150630,153332,HURDA
Y8ANA,1,5335054,28032008,20150617,201506,HURDA,58,105,24.56,0,0.5,N,0,,20150701,104026,HURDA
Y8ANA,1,5335054,28032010,20150629,201506,HURDA,58,105,24.76,0,0.3,N,0,,20150701,104038,SERVICE
Y8ANA,1,5335054,28032013,20150521,201505,HURDA,58,105,24.52,0,0.5,N,0,,20150701,104108,HURDA
Y8ANA,1,5335054,28060417,20150708,201507,LEPHU,58,105,24.76,0,4,N,0,,20150708,152734,SERVICE
Y8ANA,1,5335054,28072433,20150709,201507,LEPHU,58,105,24.76,0,2.7,N,0,,20150709,151507,LEPHU
Y8ANA,1,5335054,28079310,20150710,201507,JIMEL,58,105,24.76,0,5,N,0,,20150710,145829,
Y8ANA,1,5335054,28079802,20150710,201507,LEPHU,58,105,24.76,0,3,N,0,,20150710,152053,SERVICE
Y8ANA,1,5335054,28079831,20150710,201507,MARJY,58,105,24.76,0,6.5,N,0,,20150710,152208,SERVICE
Y8ANA,1,5335054,28079995,20150708,201507,HURDA,58,105,24.76,0,1,N,0,,20150710,152707,HURDA
Y8ANA,1,5335054,28081812,20150710,201507,OBRIT,54,105,30.78,0,0.4,N,0,,20150710,210250,OBRIT
Y8ANA,1,5335054,28082033,20150710,201507,JAMER,58,105,24.76,0,3,N,0,,20150710,225310,SERVICE
Y8ANA,1,5335054,28082060,20150710,201507,OBRIT,54,105,30.78,0,0.4,N,0,,20150710,233459,OBRIT
Y8ANA,1,5335054,28088669,20150713,201507,LEPHU,58,105,24.76,0,4,N,0,,20150713,153332,SERVICE
Y8ANA,1,5335054,28088758,20150713,201507,JIMEL,58,105,24.76,0,8.2,N,0,,20150713,153802,
Y8ANA,1,5335054,28094039,20150714,201507,GALDB,58,105,24.87,0,6.5,N,0,,20150714,153332,SERVICE
Y8ANA,1,5335054,28100225,20150715,201507,JIMEL,58,105,24.87,0,1,N,0,,20150715,153105,
Y8ANA,1,5335054,28103851,20150715,201507,GALDB,58,105,24.87,0,7.5,N,0,,20150716,112535,SERVICE
Y8ANA,1,5335054,28103852,20150716,201507,GALDB,58,105,24.87,0,4.5,N,0,,20150716,112552,SERVICE
Y8ANA,1,5335054,28106765,20150716,201507,HURDA,58,105,24.87,0,2,N,0,,20150716,153649,HURDA
Y8ANA,1,5335054,28106830,20150715,201507,HURDA,58,105,24.87,0,1,N,0,,20150716,153908,HURDA
Y8ANA,1,5335054,28106856,20150716,201507,GALDB,58,105,24.87,0,3.5,N,0,,20150716,154021,SERVICE
Y8ANA,1,5335054,28124120,20150721,201507,HANSW,54,105,30.86,0,0.2,N,0,,20150721,122438,
Y8ANA,1,5335054,28138659,20150722,201507,GALDB,58,105,24.87,0,6.5,N,0,,20150723,153145,SERVICE
Y8ANA,1,5335054,28138700,20150723,201507,GALDB,58,105,24.87,0,6.5,N,0,,20150723,153246,SERVICE
Y8ANA,1,5335054,28140349,20150723,201507,STAMM,58,105,24.87,0,2,N,0,,20150723,222906,SERVICE
Y8ANA,1,5335054,28140412,20150723,201507,HAROR,58,105,24.87,0,2,N,0,,20150723,224305,
Y8ANA,1,5335054,28140421,20150723,201507,HAROR,58,105,24.87,0,-2,N,0,,20150723,224757,RYANZ
Y8ANA,1,5335054,28140426,20150723,201507,JAMER,58,0,24.87,0,3.5,N,0,T,20150723,224930,MARJY
Y8ANA,1,5335054,28144034,20150722,201507,HURDA,58,105,24.87,0,1.5,N,0,,20150724,142715,HURDA
Y8ANA,1,5335054,28145981,20150724,201507,GALDB,58,0,24.87,0,4.5,N,0,T,20150724,160942,SERVICE
Y8ANA,1,5335054,28165775,20150714,201507,HURDA,58,105,24.76,0,2,N,0,,20150729,154728,HURDA
Y8ANA,1,5335054,28219052,20150810,201508,DORWN,58,0,24.71,0,1,N,0,T,20150810,121110,SERVICE
Y8ANA,1,5335054,28224468,20150811,201508,BOWEX,54,105,30.86,0,0.1,N,0,,20150811,103925,BOWEX
Y8ANA,1,5335054,28224516,20150811,201508,BOWEX,54,105,30.86,0,0.3,N,0,,20150811,105139,BOWEX
Y8ANA,1,5335054,28224524,20150811,201508,BOWEX,54,105,30.86,0,0.1,N,0,,20150811,105232,BOWEX
Y8ANA,1,5335054,28230731,20150812,201508,HANSW,54,105,30.91,0,0.2,N,0,,20150812,100927,
Y8ANA,1,5335054,28230739,20150812,201508,HANSW,54,105,30.91,0,0.1,N,0,,20150812,101145,
Y8ANA,1,5335054,28230744,20150812,201508,HANSW,54,105,30.91,0,0.1,N,0,,20150812,101217,
Y8ANA,1,5335054,28230747,20150812,201508,HANSW,54,105,30.91,0,0.1,N,0,,20150812,101312,
Y8ANA,1,5335054,28230750,20150812,201508,HANSW,54,105,30.91,0,0.1,N,0,,20150812,101352,
Y8ANA,1,5335054,28230817,20150812,201508,HANSW,54,105,30.91,0,0.2,N,0,,20150812,103424,
Y8ANA,1,5335054,28230826,20150812,201508,HANSW,54,105,30.91,0,0.1,N,0,,20150812,103513,
Y8ANA,1,5335054,28230966,20150812,201508,HANSW,54,105,30.91,0,0.2,N,0,,20150812,105349,
Y8ANA,1,5335054,28231785,20150812,201508,LUTHA,58,0,24.81,0,7.5,N,0,T,20150812,132931,HURDA
Y8ANA,1,5335054,28251659,20150812,201508,LUTHA,58,0,24.81,0,-7.5,N,0,T,20150817,90126,HURDA
Y8ANA,1,5335054,28255870,20150817,201508,HAROR,58,0,24.81,0,2,N,0,T,20150817,205553,
Y8ANA,1,5335054,28255889,20150817,201508,VEIKD,54,105,30.91,0,0.3,N,0,,20150817,210804,VEIKD
Y8ANA,1,5335054,28268334,20150819,201508,STAMM,58,0,24.81,0,3.5,N,0,T,20150819,193737,SERVICE
Y8ANA,1,5335054,28270434,20150818,201508,GALDB,58,0,24.81,0,1,N,0,T,20150820,104050,SERVICE
Y8ANA,1,5335054,28270436,20150819,201508,GALDB,58,0,24.81,0,2.5,N,0,T,20150820,104138,SERVICE
Y8ANA,1,5335054,28298536,20150819,201508,GALDB,58,0,24.81,0,-2.5,N,0,T,20150826,70850,SERVICE
